"date","cloud.area","bloom.area.m2","vis.bloom","median","mean","min","max","sd","N","cloud.area.per","bloom.area.mi2","bloom.area.per","date2"
2020-11-04,137070000,96210000,0,80167.8063387679,111351.132881615,6486.34433548237,887156.012037961,105733.166331918,1069,0.0759654654850081,37.14687342,5.33204744605868,2020.84153005464
2020-11-05,632520000,1080000,0,192204.491770751,220029.502480652,62517.2692775686,469894.108605215,165338.219557268,12,0.350548451364831,0.41699016,0.0598546018266643,2020.84426229508
2020-11-07,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2020.84972677596
2020-11-08,1433520000,0,0,NA,NA,Inf,-Inf,NA,0,0.794470081579258,0,0,2020.85245901639
2020-11-09,731160000,0,0,NA,NA,Inf,-Inf,NA,0,0.405215654366517,0,0,2020.85519125683
2020-11-11,1245330000,0,0,NA,NA,Inf,-Inf,NA,0,0.690173437896295,0,0,2020.8606557377
2020-11-12,243720000,0,0,NA,NA,Inf,-Inf,NA,0,0.135071884788839,0,0,2020.86338797814
2020-11-13,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2020.86612021858
2020-11-15,15390000,2970000,0,36982.8179780266,41984.2809764271,6854.88226452661,114815.362149688,29823.1424958308,33,0.00852928076029967,1.14672294,0.164600155023327,2020.87158469945
2020-11-16,42840000,4140000,0,36562.4542746701,52692.4101574829,7655.96606911255,229086.765276777,50963.6436894942,46,0.0237423253912435,1.59846228,0.229442640335547,2020.87431693989
2020-11-17,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2020.87704918033
2020-11-19,771660000,90000,0,124738.351424294,124738.351424294,124738.351424294,124738.351424294,NA,1,0.427661130051517,0.03474918,0.00498788348555536,2020.8825136612
2020-11-20,146340000,8460000,0,27289.7778280804,53015.2625920745,7244.35960074989,376703.798983909,68022.6437041023,94,0.0811029854751301,3.26642292,0.468861047642204,2020.88524590164
2020-11-23,1203480000,0,0,NA,NA,Inf,-Inf,NA,0,0.666979779688463,0,0,2020.89344262295
2020-11-24,990000,47790000,0,28840.3150312661,52430.6353271809,6486.34433548237,398107.170553497,65762.0085511357,531,0.00054866718341109,18.45181458,2.6485661308299,2020.89617486339
2020-11-26,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2020.90163934426
2020-11-27,45360000,21870000,0,27289.7778280804,42252.8803896203,6486.34433548237,301995.172040201,43806.866106094,243,0.025138932767199,8.44405074,1.21205568698995,2020.9043715847
2020-11-28,0,10350000,0,50118.7233627272,65203.8306035039,6854.88226452661,270395.836410884,57518.4169667917,115,0,3.9961557,0.573606600838866,2020.90710382514
2020-11-30,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2020.91256830601
2020-12-01,11430000,166950000,0,20137.2424986239,31428.3884712968,6486.34433548237,420726.628384444,40580.6569142587,1855,0.00633461202665531,64.4597289,9.25252386570519,2020.91530054645
2020-12-02,2070000,317160000,0,27289.7778280804,41776.5650011521,6486.34433548237,619441.075076781,57976.5534620235,3524,0.00114721320167773,122.45611032,17.5773014030971,2020.91803278689
2020-12-04,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2020.92349726776
2020-12-05,2880000,4.5e+07,0,33576.9655591796,46953.515174681,6486.34433548237,301995.172040201,44463.7447617062,500,0.00159612271537772,17.37459,2.49394174277768,2020.9262295082
2020-12-06,2700000,0,0,NA,NA,Inf,-Inf,NA,0,0.00149636504566661,0,0,2020.92896174863
2020-12-08,0,274500000,0,23120.6479017559,32296.2967798014,6486.34433548237,432513.831035009,36821.2157470549,3050,0,105.984999,15.2130446309438,2020.93442622951
2020-12-09,90000,312120000,0,23768.4028662488,33928.0093624433,6486.34433548237,554625.71295791,39368.1198498391,3468,4.98788348555536e-05,120.51015624,17.297979927906,2020.93715846995
2020-12-10,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2020.93989071038
2020-12-12,670320000,3780000,0,55975.760149511,70849.7175690468,7655.96606911255,376703.798983909,75543.5798527798,42,0.371497562004163,1.45946556,0.209491106393325,2020.94535519126
2020-12-13,9e+05,35820000,0,31332.8572431559,50476.2290992792,6486.34433548237,444631.267469108,57980.4064638788,398,0.000498788348555536,13.83017364,1.98517762725103,2020.94808743169
2020-12-14,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2020.95081967213
2020-12-16,19350000,19980000,0,29648.3138952434,41198.1889664264,6668.06769213622,293764.965196153,37608.103144287,222,0.010723949493944,7.71431796,1.10731013379329,2020.95628415301
2020-12-17,1046250000,0,0,NA,NA,Inf,-Inf,NA,0,0.579841455195811,0,0,2020.95901639344
2020-12-20,180000,13050000,0,34040.8189701001,59838.1809472345,6486.34433548237,469894.108605215,76255.0105467969,145,9.97576697111072e-05,5.0386311,0.723243105405527,2020.96721311475
2020-12-21,15750000,30960000,0,32210.6879128343,63665.6333133393,6486.34433548237,483058.802039773,85878.2809439253,344,0.00872879609972188,11.95371792,1.71583191903104,2020.96994535519
2020-12-23,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2020.97540983607
2020-12-24,243900000,2520000,0,32407.6242734201,48686.9985370467,7244.35960074989,188799.134909629,47695.9088711528,28,0.13517164245855,0.97297704,0.13966073759555,2020.9781420765
2020-12-25,7650000,303390000,0,27289.7778280804,38559.7466069411,6486.34433548237,432513.831035009,43847.5937708737,3371,0.00423970096272206,117.13948578,16.8141552298071,2020.98087431694
2020-12-27,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2020.98633879781
2020-12-28,36180000,22770000,0,35974.9335155742,61203.2490132309,6486.34433548237,387257.644921617,64857.36722598,253,0.0200512916119325,8.79154254,1.26193452184551,2020.98907103825
2020-12-29,19800000,36090000,0,54450.2652842421,94230.2928328339,7046.93068967147,432513.831035009,95955.2729992773,401,0.0109733436682218,13.93442118,2.0001412777077,2020.99180327869
2020-12-31,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2020.99726775956
2020-01-02,0,61290000,0,71779.4291271362,85118.9309267115,6854.88226452661,301995.172040201,60974.9718152207,681,0,23.66419158,3.3967486536632,2020.00273224044
2020-01-03,387630000,5670000,0,34040.8189701001,41273.6663563388,9036.494737223,135518.941235103,29688.1123444903,63,0.214828141722869,2.18919834,0.314236659589988,2020.00546448087
2020-01-04,21600000,0,0,NA,NA,Inf,-Inf,NA,0,0.0119709203653329,0,0,2020.00819672131
2020-01-06,270000,287280000,0,64268.7717317019,81898.3466587418,6486.34433548237,602559.586074357,64987.9576446416,3192,0.000149636504566661,110.91938256,15.9213240858927,2020.01366120219
2020-01-07,123840000,112230000,0,60813.5001278718,80533.025996948,6486.34433548237,496592.321450336,69023.3118948744,1247,0.0686332767612418,43.33222746,6.21989070648753,2020.01639344262
2020-01-08,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2020.01912568306
2020-01-10,634680000,3060000,0,66069.3448007596,86888.7759502763,12589.2541179417,457088.189614875,87074.346385437,34,0.351745543401364,1.18147212,0.169588038508882,2020.02459016393
2020-01-11,405090000,3240000,0,57543.9937337157,67527.1107161642,14454.3977074593,147231.250243272,36665.3847067185,36,0.224504635684847,1.25097048,0.179563805479993,2020.02732240437
2020-01-14,33840000,104400000,0,50118.7233627272,62822.2210991073,6486.34433548237,346736.850452532,50339.6371320343,1160,0.0187544419056882,40.3090488,5.78594484324422,2020.03551912568
2020-01-15,1440000,193230000,0,87096.3589956081,107940.269376181,6486.34433548237,444631.267469108,78546.1144940874,2147,0.000798061357688858,74.60648946,10.7089858434874,2020.03825136612
2020-01-17,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2020.04371584699
2020-01-18,36360000,91170000,0,52966.3443891658,67883.3997091177,6486.34433548237,711213.513653329,58328.8359677485,1013,0.0201510492816437,35.20091934,5.05272597086758,2020.04644808743
2020-01-19,289260000,76050000,0,84722.7414140596,103971.208706179,6486.34433548237,366437.574647833,76738.9813704598,845,0.160310575225749,29.3630571,4.21476154529428,2020.04918032787
2020-01-21,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2020.05464480874
2020-01-22,16470000,107820000,0,84722.7414140596,99034.89336447,6486.34433548237,816582.371358592,76964.5590492255,1198,0.00912782677856631,41.62951764,5.97548441569532,2020.05737704918
2020-01-25,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2020.06557377049
2020-01-26,0,320580000,0,51522.8644581756,74216.0940784973,6486.34433548237,602559.586074357,66259.0232978628,3562,0,123.77657916,17.7668409755482,2020.06830601093
2020-01-27,1291230000,0,0,NA,NA,Inf,-Inf,NA,0,0.715611643672627,0,0,2020.07103825137
2020-01-29,67680000,83430000,0,105681.750921366,110833.374927617,7870.45789695098,602559.586074357,63075.0775820745,927,0.0375088838113763,32.21248986,4.62376799110982,2020.07650273224
2020-01-30,664740000,2070000,0,23768.4028662488,34718.1726361482,8790.22516830884,255858.588690565,50039.9692073355,23,0.368405074243119,0.79923114,0.114721320167773,2020.07923497268
2020-01-31,131670000,0,0,NA,NA,Inf,-Inf,NA,0,0.0729727353936749,0,0,2020.08196721311
2020-02-02,180000,300240000,0,51522.8644581756,74994.5068358366,6486.34433548237,554625.71295791,67615.9466444958,3336,9.97576697111072e-05,115.92326448,16.6395793078127,2020.08743169399
2020-02-03,90000,505080000,0,41304.7501990161,66095.4407494409,6486.34433548237,862978.54776697,67542.7291960679,5612,4.98788348555536e-05,195.01239816,27.9920021209367,2020.09016393443
2020-02-04,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2020.09289617486
2020-02-06,504450000,1260000,0,18648.641281143,30388.879649085,8550.66712884682,94623.7161365793,25537.7547964204,14,0.279570869365378,0.48648852,0.069830368797775,2020.09836065574
2020-02-07,431820000,41850000,0,118032.063565173,119194.226843052,7046.93068967147,346736.850452532,65576.369429067,465,0.239318649636946,16.1583687,2.31936582078324,2020.10109289617
2020-02-10,146970000,79920000,0,94623.7161365793,105419.003471526,6486.34433548237,432513.831035009,73302.176622354,888,0.081452137319119,30.85727184,4.42924053517316,2020.10928961749
2020-02-11,789120000,180000,0,139315.68029453,139315.68029453,139315.68029453,139315.68029453,0,2,0.437337624013494,0.06949836,0.00997576697111072,2020.11202185792
2020-02-13,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2020.1174863388
2020-02-14,296730000,270000,0,18030.1774085957,15760.7526751176,8550.66712884682,20701.4134879104,6385.36418196062,3,0.16445051851876,0.10424754,0.0149636504566661,2020.12021857923
2020-02-15,326790000,23580000,0,1e+05,94561.0245995144,7447.31973905989,216770.410481969,53011.7093001632,262,0.181110049360515,9.10428516,1.3068254732155,2020.12295081967
2020-02-17,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2020.12841530055
2020-02-18,85410000,99990000,0,1e+05,107945.878386953,6486.34433548237,398107.170553497,71270.9012871169,1111,0.0473350142779204,38.60633898,5.54153855245201,2020.13114754098
2020-02-19,234990000,9990000,0,80167.8063387679,113893.659133854,6668.06769213622,356451.133426244,83317.3839647336,111,0.13023363780785,3.85715898,0.553655066896645,2020.13387978142
2020-02-21,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2020.1393442623
2020-02-22,0,128700000,0.03474918,82413.8115013002,99605.0084480136,6486.34433548237,1137627.28582343,88272.5124595439,1430,0,49.6913274,7.13267338434416,2020.14207650273
2020-02-23,1710000,143640000,0,84722.7414140596,101065.513876219,6486.34433548237,586138.164514028,83736.7434333906,1596,0.000947697862255518,55.45969128,7.96066204294635,2020.14480874317
2020-02-25,26370000,32040000,0,46777.9779910312,60014.8612737115,6668.06769213622,654636.174067275,68005.4847682423,356,0.0146144986126772,12.37070808,1.77568652085771,2020.15027322404
2020-02-26,756810000,4680000,0,33163.6869729958,41792.9258951821,7244.35960074989,139315.68029453,27899.9669905899,52,0.41943112230035,1.80695736,0.259369941248879,2020.15300546448
2020-02-27,2610000,0,0,NA,NA,Inf,-Inf,NA,0,0.00144648621081105,0,0,2020.15573770492
2020-02-29,630000,219330000,0,73790.4230129101,92105.3360639033,6486.34433548237,839459.986519397,79272.9455272136,2437,0.000349151843988875,84.68375166,12.1554720542984,2020.16120218579
2020-03-01,450000,333090000,0,51522.8644581756,82247.4083329958,6486.34433548237,862978.54776697,81680.0005758608,3701,0.000249394174277768,128.60671518,18.4601567800404,2020.16393442623
2020-03-02,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2020.16666666667
2020-03-04,9e+05,131850000,0,89536.4765549594,97144.876246032,6486.34433548237,457088.189614875,65890.2589184692,1465,0.000498788348555536,50.9075487,7.3072493063386,2020.17213114754
2020-03-05,86040000,48240000,0,80167.8063387679,81102.7059916878,6486.34433548237,293764.965196153,51851.8014968609,536,0.0476841661219092,18.62556048,2.67350554825767,2020.17486338798
2020-03-08,185490000,720000,0,98863.3540483414,94816.2818461697,15275.6605823807,139315.68029453,40530.7348663587,8,0.102800278637296,0.27799344,0.0399030678844429,2020.18306010929
2020-03-09,453330000,35100000,0.03474918,153476.344002064,159659.620520112,7655.96606911255,1018591.38805412,112282.134054648,390,0.251239691167423,13.5521802,1.94527455936659,2020.18579234973
2020-03-11,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2020.1912568306
2020-03-12,81720000,140400000,0,63393.0205046352,86124.4317385431,6486.34433548237,963829.023623971,73129.7519785525,1560,0.0452899820488427,54.2087208,7.78109823746636,2020.19398907104
2020-03-13,11520000,182790000,0,64268.7717317019,91677.03759913,6486.34433548237,816582.371358592,87604.2177579064,2031,0.00638449086151086,70.57558458,10.1303913591629,2020.19672131148
2020-03-15,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2020.20218579235
2020-03-16,65070000,143550000,0.20849508,75857.7575029184,94513.8880000806,6486.34433548237,1499684.83550237,97150.7579370056,1595,0.0360623976005653,55.4249421,7.9556741594608,2020.20491803279
2020-03-17,110070000,70110000,0,73790.4230129101,85194.1124669867,7046.93068967147,376703.798983909,61827.6547276478,779,0.0610018150283421,27.06961122,3.88556123524763,2020.20765027322
2020-03-19,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2020.2131147541
2020-03-20,242460000,87390000,0.10424754,84722.7414140596,101042.917811321,6668.06769213622,1629296.03263972,108023.657347803,971,0.134373581100861,33.74145378,4.84323486447425,2020.21584699454
2020-03-21,146430000,96750000,0,48752.8490103386,67725.1285242158,6486.34433548237,483058.802039773,64943.8158448237,1075,0.0811528643099857,37.3553685,5.36197474697201,2020.21857923497
2020-03-23,990000,29430000,0.13899672,67920.3632617184,117805.071480003,6486.34433548237,1674942.87602644,169327.173234715,327,0.00054866718341109,11.36298186,1.6310378997766,2020.22404371585
2020-03-24,144360000,113940000,0,62517.2692775686,75679.1238488491,6486.34433548237,711213.513653329,72917.2465392698,1266,0.080005651108308,43.99246188,6.31466049271309,2020.22677595628
2020-03-25,30420000,0,0,NA,NA,Inf,-Inf,NA,0,0.0168590461811771,0,0,2020.22950819672
2020-03-27,30870000,9990000,0.06949836,105681.750921366,145802.94997313,6486.34433548237,1306170.88813184,174826.204163038,111,0.0171084403554549,3.85715898,0.553655066896645,2020.2349726776
2020-03-28,180000,105480000,0,50118.7233627272,68374.0372701993,6486.34433548237,772680.585095702,69634.6278992446,1172,9.97576697111072e-05,40.72603896,5.84579944507088,2020.23770491803
2020-03-29,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2020.24043715847
2020-03-31,709470000,1350000,0,66069.3448007596,89374.5078458492,8550.66712884682,346736.850452532,83097.4007669086,15,0.393194855166329,0.5212377,0.0748182522833304,2020.24590163934
2020-04-01,630000,207900000,0,27289.7778280804,47844.8670807876,6486.34433548237,602559.586074357,56085.0999782899,2310,0.000349151843988875,80.2706058,11.5220108516329,2020.24863387978
2020-04-04,360000,144180000,0,73790.4230129101,93949.2654685471,6668.06769213622,990831.944892767,86742.8287439765,1602,0.000199515339422214,55.66818636,7.99058934385969,2020.25683060109
2020-04-05,1218600000,0,0,NA,NA,Inf,-Inf,NA,0,0.675359423944196,0,0,2020.25956284153
2020-04-07,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2020.2650273224
2020-04-08,4140000,97200000,0,69823.2404077171,88014.4849480083,6486.34433548237,990831.944892767,80848.4367039472,1080,0.00229442640335547,37.5291144,5.38691416439979,2020.26775956284
2020-04-09,51390000,11610000,0.06949836,89536.4765549594,149943.013373849,10092.5288607668,1458814.26027535,204965.832668444,129,0.0284808147025211,4.48264422,0.643436969636641,2020.27049180328
2020-04-11,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2020.27595628415
2020-04-12,252630000,3150000,0.13899672,1e+05,247064.602887024,8550.66712884682,1976969.64011186,436886.940789396,35,0.140009889439539,1.2162213,0.174575921994438,2020.27868852459
2020-04-13,483660000,2970000,0,67920.3632617184,90651.5799354627,28840.3150312661,432513.831035009,91612.8455780779,33,0.268048858513745,1.14672294,0.164600155023327,2020.28142076503
2020-04-15,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2020.2868852459
2020-04-16,782010000,540000,0,197258.324664082,206523.730240062,105681.750921366,310455.958812836,89605.3078017485,6,0.433397196059905,0.20849508,0.0299273009133322,2020.28961748634
2020-04-17,483660000,0,0,NA,NA,Inf,-Inf,NA,0,0.268048858513745,0,0,2020.29234972678
2020-04-19,5850000,0,0,NA,NA,Inf,-Inf,NA,0,0.00324212426561098,0,0,2020.29781420765
2020-04-20,881370000,0,0,NA,NA,Inf,-Inf,NA,0,0.488463429740436,0,0,2020.30054644809
2020-04-21,209790000,0,0,NA,NA,Inf,-Inf,NA,0,0.116267564048295,0,0,2020.30327868852
2020-04-23,230760000,540000,0.03474918,709570.978716475,808500.713031526,539510.622515127,1419057.52168909,329619.206179744,6,0.127889332569639,0.20849508,0.0299273009133322,2020.3087431694
2020-04-24,764910000,0,0,NA,NA,Inf,-Inf,NA,0,0.42392021743735,0,0,2020.31147540984
2020-04-25,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2020.31420765027
2020-04-27,14580000,91800000,0.10424754,69823.2404077171,119313.15400385,6486.34433548237,1499684.83550237,144304.060981963,1020,0.00808037124659968,35.4441636,5.08764115526647,2020.31967213115
2020-04-28,103770000,135450000,0,94623.7161365793,144058.171198429,6486.34433548237,963829.023623971,136405.552338768,1505,0.0575102965884533,52.2975159,7.50676464576082,2020.32240437158
2020-05-01,1710000,230760000,0.1737459,90790.7168651382,120058.534710512,6486.34433548237,1923091.72891016,128263.350821216,2564,0.000947697862255518,89.09689752,12.7889332569639,2020.3306010929
2020-05-02,90000,474660000,0.59073606,94623.7161365793,128259.935649653,6486.34433548237,2208004.7330189,142472.627565327,5274,4.98788348555536e-05,183.26717532,26.306097502819,2020.33333333333
2020-05-04,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2020.33879781421
2020-05-05,0,215100000,0.10424754,87096.3589956081,116617.252794569,6486.34433548237,2032357.01093622,123727.351768548,2390,0,83.0505402,11.9210415304773,2020.34153005464
2020-05-06,86670000,211590000,0,84722.7414140596,113781.76626119,6486.34433548237,990831.944892767,118518.323938334,2351,0.0480333179658981,81.69532218,11.7265140745407,2020.34426229508
2020-05-08,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2020.34972677596
2020-05-09,25380000,383490000,0.6949836,118032.063565173,149680.307192303,6486.34433548237,2754228.70333817,166437.195150975,4261,0.0140658314292661,148.06625598,21.2533715319514,2020.35245901639
